Country,Year,Nuclear_TWh,Hydro_TWh,Solar_TWh,Wind_TWh
Ireland,1991,0.0,0.746,0.0,0.0
Ireland,1992,0.0,0.8170000000000001,0.0,0.0050009
Ireland,1993,0.0,0.765,0.0,0.0150027
Ireland,1994,0.0,0.92,0.0,0.01900342
Ireland,1995,0.0,0.713,0.0,0.01600288
Ireland,1996,0.0,0.722,0.0,0.01400252
Ireland,1997,0.0,0.678,0.0,0.050009
Ireland,1998,0.0,0.916,0.0,0.16903042
Ireland,1999,0.0,0.8460000000000001,0.0,0.18703366
Ireland,2000,0.0,0.8460000000000001,0.0,0.24404392
Ireland,2001,0.0,0.5960000000000001,0.0,0.3340601199999999
Ireland,2002,0.0,0.912,0.0,0.3880698399999999
Ireland,2003,0.0,0.5980000000000001,0.0,0.4540817199999999
Ireland,2004,0.0,0.63,0.0,0.6551179
Ireland,2005,0.0,0.6312599999999999,0.0,1.1121101437999998
Ireland,2006,0.0,0.724273,0.0,1.622333167416
Ireland,2007,0.0,0.666576,0.0,1.958723056699
Ireland,2008,0.0,0.968323,0.0,2.4104468178427907
Ireland,2009,0.0,0.9017339999999998,0.0004242358943182,2.95574921510968
Ireland,2010,0.0,0.599231,0.0004761065413543,2.8151656836281003
Ireland,2011,0.0,0.706687,0.0005420809170048,4.381103159346487
Ireland,2012,0.0,0.8023490000000001,0.0006459287710544,4.01120012208248
Ireland,2013,0.0,0.5994970000000001,0.0006994631287046,4.542331952606399
Ireland,2014,0.0,0.708654,0.0009462147872098,5.14098632800106
Ireland,2015,0.0,0.8064899999999999,0.0016166214162858,6.57418074656926
Ireland,2016,0.0,0.681025,0.004732,6.147043
Ireland,2017,0.0,0.691603,0.00988,7.444037000000001
Ireland,2018,0.0,0.69409,0.017854,8.639767
Ireland,2019,0.0,0.8865840000000001,0.033261,10.019485
Ireland,2020,0.0,0.932655,0.053171,11.54942
Ireland,2021,0.0,0.74942,0.079417,9.778381
Ireland,2022,0.0,0.701202,0.1482959999999999,11.208432
Ireland,2023,0.0,0.9337281115393414,0.4151555555555555,11.588839590020756
Israel,1990,0.0,0.003,0.0,0.0
Israel,1991,0.0,0.006,0.0,0.0
Israel,1992,0.0,0.029,0.0,0.0
Israel,1993,0.0,0.026,0.0,0.0
Israel,1994,0.0,0.023,0.0,0.0
Israel,1995,0.0,0.025,0.0,0.0
Israel,1996,0.0,0.024,0.0,0.0
Israel,1997,0.0,0.025,0.0,0.0
Israel,1998,0.0,0.025,0.0,0.0
Israel,1999,0.0,0.033,0.0,0.0
Israel,2000,0.0,0.031,0.0,0.0
Israel,2001,0.0,0.01,0.0,0.01
Israel,2002,0.0,0.021,0.0,0.011
Israel,2003,0.0,0.031,0.0,0.012
Israel,2004,0.0,0.028,0.0,0.011
Israel,2005,0.0,0.028,0.0,0.011
Israel,2006,0.0,0.015,0.0,0.01
Israel,2007,0.0,0.014,0.0,0.01
Israel,2008,0.0,0.016,0.0,0.009
Israel,2009,0.0,0.024,0.024,0.009
Israel,2010,0.0,0.031,0.07,0.008
Israel,2011,0.0,0.029,0.192,0.007
Israel,2012,0.0,0.033,0.369,0.006
Israel,2013,0.0,0.0277,0.4849,0.006
Israel,2014,0.0,0.0127,0.8404,0.0413999999999991
Israel,2015,0.0,0.0245,1.2162000000000002,0.0065999999999985
Israel,2016,0.0,0.02538,1.6355,0.03002
Israel,2017,0.0,0.024656,1.643,0.030403
Israel,2018,0.0,0.0229872,1.828,0.0403717999999999
Israel,2019,0.0,0.02204464,3.1145,0.06140336
Israel,2020,0.0,0.023913568,4.163,0.0623804320000003
Israel,2021,0.0,0.0237962816,5.3507,0.0432497184000003
Israel,2022,0.0,0.0234795379199999,6.083600000000001,0.1899664620799999
Israel,2023,0.0,0.0232442455039999,7.512670042644694,0.4409313294150458
Italy,1990,0.0,31.626,0.004,0.0019191919191919
Italy,1991,0.0,42.239,0.005,0.0028787878787878
Italy,1992,0.0,42.2,0.009,0.0019191919191919
Italy,1993,0.0,41.425,0.011,0.0038383838383838
Italy,1994,0.0,44.658,0.011,0.0067171717171717
Italy,1995,0.0,37.782,0.013,0.0086363636363636
Italy,1996,0.0,42.037000000000006,0.014,0.0316666666666666
Italy,1997,0.0,41.603,0.015,0.118
Italy,1998,0.0,41.22,0.016,0.232
Italy,1999,0.0,45.365,0.017,0.403
Italy,2000,0.0,44.2,0.018,0.5630000000000001
Italy,2001,0.0,46.811,0.019,1.179
Italy,2002,0.0,39.519,0.021,1.404
Italy,2003,0.0,36.67,0.024,1.458
Italy,2004,0.0,42.338,0.029,1.847
Italy,2005,0.0,36.067,0.031,2.343
Italy,2006,0.0,36.99400000000001,0.035,2.971
Italy,2007,0.0,32.815,0.039,4.034
Italy,2008,0.0,41.623000000000005,0.193,4.861
Italy,2009,0.0,49.138,0.677,6.543
Italy,2010,0.0,51.117,1.9057,9.1259
Italy,2011,0.0,45.823,10.7957,9.8564
Italy,2012,0.0,41.875,18.861700000000003,13.4071
Italy,2013,0.0,52.774,21.5886,14.897
Italy,2014,0.0,58.545,22.306400000000004,15.1783
Italy,2015,0.0,45.5375,22.9422,14.8439
Italy,2016,0.0,42.432,22.1043,17.6887
Italy,2017,0.0,36.19874,24.3777,17.7419
Italy,2018,0.0,48.8248,22.6538,17.7164
Italy,2019,0.0,46.3565,23.6889,20.202
Italy,2020,0.0,47.63382430555557,24.9415,18.7616
Italy,2021,0.0,45.3882,25.039,20.9273
Italy,2022,0.0,28.3976,28.1215,20.494200000000003
Italy,2023,0.0,38.92342528950633,31.227398827671312,23.530377777777776
Japan,1990,194.571275,86.89500000000001,0.001,0.0
Japan,1991,208.693522,94.416,0.001,0.0
Japan,1992,217.03513,80.04599999999999,0.0105,0.0
Japan,1993,247.699915,92.58,0.0225,0.0009595959595959
Japan,1994,258.247986,64.462,0.029,0.0009595959595959
Japan,1995,286.888266,78.793,0.0395,0.0009595959595959
Japan,1996,296.501164,77.173,0.0545,0.0019191919191919
Japan,1997,321.156937,86.44,0.0963028458904109,0.0009595959595959
Japan,1998,325.973855,89.07900000000001,0.14324625,0.007070707070707
Japan,1999,317.234929,83.792,0.2180249999999999,0.0363636363636363
Japan,2000,319.121574,84.468,0.3440617191780822,0.109
Japan,2001,320.538024,81.537,0.4997392191780822,0.252
Japan,2002,314.25837,80.6,0.6946199999999999,0.413
Japan,2003,230.077674,92.472,0.953955,0.8320000000000001
Japan,2004,285.86556199999995,91.667,1.2716221232876712,1.44
Japan,2005,293.038184,77.56149915811716,1.6300883732876714,1.91
Japan,2006,304.290569,88.80700606223834,1.99563,2.135
Japan,2007,279.00864,74.5097403197873,2.3124675,2.74
Japan,2008,251.744159,75.16437292026909,2.5939712568493145,2.945
Japan,2009,274.650523,70.46622009062342,3.0455125068493145,3.427302299
Japan,2010,292.354831,88.50272694724372,3.98137875,3.925729063
Japan,2011,162.927285,82.48676065094156,5.43915,4.459041
Japan,2012,17.991405999999998,77.09999026565967,7.37190276369863,4.727417000000001
Japan,2013,14.602901,79.33157053200125,12.90878151369863,5.133169068
Japan,2014,0.0,81.70857804447616,23.54816625,5.01397161
Japan,2015,4.524406,85.7651158090818,34.540171952695,5.22280657926
Japan,2016,17.678366,79.425874963,43.32569292929293,5.340768811
Japan,2017,29.0734253,79.24342879399997,54.04084390193829,6.221544379019809
Japan,2018,49.106264200000005,80.997403211,61.22220953297359,7.36738348804755
Japan,2019,65.6361421,73.91935441499999,67.4293187444722,7.455135673014337
Japan,2020,42.999509207,78.33217601999996,75.92076601183027,8.40515765602456
Japan,2021,61.222637441,79.62623722800002,84.18171597539181,9.536232423490915
Japan,2022,51.774124782,74.86830105346,91.07080732984264,9.415497559797606
Japan,2023,77.46059916899999,74.499332095,96.99363524433096,10.0089894251617
Kazakhstan,1990,0.0,7.366,0.0,0.0
Kazakhstan,1991,0.5391668000000001,7.2,0.0,0.0
Kazakhstan,1992,0.464037,6.8660000000000005,0.0,0.0
Kazakhstan,1993,0.4463594000000001,7.629,0.0,0.0
Kazakhstan,1994,0.3800684000000001,9.179,0.0,0.0
Kazakhstan,1995,0.0795492,8.331,0.0,0.0
Kazakhstan,1996,0.088388,7.331,0.0,0.0
Kazakhstan,1997,0.3005192,6.4990000000000006,0.0,0.0
Kazakhstan,1998,0.088388,6.141,0.0,0.0
Kazakhstan,1999,0.0,6.132000000000001,0.0,0.0
Kazakhstan,2000,0.0,7.531050599999999,0.0,0.0
Kazakhstan,2001,0.0,8.0811386,0.0,0.0
Kazakhstan,2002,0.0,8.8895429,0.0,0.0
Kazakhstan,2003,0.0,8.6245404,0.0,0.0
Kazakhstan,2004,0.0,8.056666,0.0,0.0
Kazakhstan,2005,0.0,7.855969700000001,0.0,0.0
Kazakhstan,2006,0.0,7.7680697,0.0,0.0
Kazakhstan,2007,0.0,8.1714064,0.0,0.0
Kazakhstan,2008,0.0,7.4598288,0.0,0.0
Kazakhstan,2009,0.0,6.8791045,0.0,0.0
Kazakhstan,2010,0.0,8.022023,0.0,0.0
Kazakhstan,2011,0.0,7.883322700000001,0.0,0.000147
Kazakhstan,2012,0.0,7.6372659,2.1e-05,0.002665
Kazakhstan,2013,0.0,7.730762900000001,0.0007874,0.0045487
Kazakhstan,2014,0.0,8.2628309,0.001239,0.0132652
Kazakhstan,2015,0.0,9.2691904,0.046171,0.1317223
Kazakhstan,2016,0.0,11.6207639,0.0884031,0.2749828
Kazakhstan,2017,0.0,11.2101847,0.0926455,0.3397637
Kazakhstan,2018,0.0,10.376336,0.1412636,0.3853150999999999
Kazakhstan,2019,0.0,9.9936588,0.3912209,0.7071334
Kazakhstan,2020,0.0,9.6596461,1.2374698000000002,1.0286614
Kazakhstan,2021,0.0,9.2084685,1.6290695000000002,1.7466647000000002
Kazakhstan,2022,0.0,9.2011934,1.7724578999999998,2.31184
Kazakhstan,2023,0.0,8.793510775765814,1.9576028896699929,3.652806842088188
Kuwait,1990,0.0,0.0,0.0,0.0
Kuwait,1991,0.0,0.0,0.0,0.0
Kuwait,1992,0.0,0.0,0.0,0.0
Kuwait,1993,0.0,0.0,0.0,0.0
Kuwait,1994,0.0,0.0,0.0,0.0
Kuwait,1995,0.0,0.0,0.0,0.0
Kuwait,1996,0.0,0.0,0.0,0.0
Kuwait,1997,0.0,0.0,0.0,0.0
Kuwait,1998,0.0,0.0,0.0,0.0
Kuwait,1999,0.0,0.0,0.0,0.0
Kuwait,2000,0.0,0.0,0.0,0.0
Kuwait,2001,0.0,0.0,0.0,0.0
Kuwait,2002,0.0,0.0,0.0,0.0
Kuwait,2003,0.0,0.0,0.0,0.0
Kuwait,2004,0.0,0.0,0.0,0.0
Kuwait,2005,0.0,0.0,0.0,0.0
Kuwait,2006,0.0,0.0,0.0,0.0
Kuwait,2007,0.0,0.0,0.0,0.0
Kuwait,2008,0.0,0.0,0.0,0.0
Kuwait,2009,0.0,0.0,0.0,0.0
Kuwait,2010,0.0,0.0,0.0,0.0
Kuwait,2011,0.0,0.0,0.0,0.0
Kuwait,2012,0.0,0.0,0.0,0.0
Kuwait,2013,0.0,0.0,0.000182,0.0
Kuwait,2014,0.0,0.0,0.003278,0.0
Kuwait,2015,0.0,0.0,0.00509,0.0
Kuwait,2016,0.0,0.0,0.048814,0.0
Kuwait,2017,0.0,0.0,0.051254,0.00196
Kuwait,2018,0.0,0.0,0.053214,0.00196
Kuwait,2019,0.0,0.0,0.058538,0.003642
Kuwait,2020,0.0,0.0,0.0586983780821917,0.004767
Kuwait,2021,0.0,0.0,0.179030600337,0.03504
Kuwait,2022,0.0,0.0,0.144056874637,0.03504
Kuwait,2023,0.0,0.0,0.1292615,0.03504
Latvia,1990,0.0,4.496,0.0,0.0
Latvia,1991,0.0,3.275,0.0,0.0
Latvia,1992,0.0,2.521,0.0,0.0
Latvia,1993,0.0,2.876,0.0,0.0
Latvia,1994,0.0,3.305,0.0,0.0
Latvia,1995,0.0,2.9370000000000003,0.0,0.0
Latvia,1996,0.0,1.86,0.0,0.001
Latvia,1997,0.0,2.953,0.0,0.002
Latvia,1998,0.0,4.316,0.0,0.002
Latvia,1999,0.0,2.757,0.0,0.002
Latvia,2000,0.0,2.819,0.0,0.005
Latvia,2001,0.0,2.833,0.0,0.003
Latvia,2002,0.0,2.464,0.0,0.011
Latvia,2003,0.0,2.266,0.0,0.048
Latvia,2004,0.0,3.109,0.0,0.049
Latvia,2005,0.0,3.326,0.0,0.047
Latvia,2006,0.0,2.698,0.0,0.046
Latvia,2007,0.0,2.733,0.0,0.053
Latvia,2008,0.0,3.109,0.0,0.058
Latvia,2009,0.0,3.457,0.0,0.048
Latvia,2010,0.0,3.52,0.0,0.049
Latvia,2011,0.0,2.887,0.0002,0.071
Latvia,2012,0.0,3.7,0.0002,0.108
Latvia,2013,0.0,2.912,0.0002,0.119
Latvia,2014,0.0,1.994,0.0002,0.101
Latvia,2015,0.0,1.868,0.0002,0.147
Latvia,2016,0.0,2.529,0.000382,0.13
Latvia,2017,0.0,4.38062,0.00044,0.15
Latvia,2018,0.0,2.431569,0.001273,0.122038
Latvia,2019,0.0,2.107554,0.003137,0.153999
Latvia,2020,0.0,2.603042,0.004847,0.176842
Latvia,2021,0.0,2.707796,0.006797,0.141436
Latvia,2022,0.0,2.749823,0.041276,0.190183
Latvia,2023,0.0,3.799865140453548,0.047,0.2672571631578947
Lithuania,1990,17.033,0.414,0.0,0.0
Lithuania,1991,17.0,0.338,0.0,0.0
Lithuania,1992,14.638,0.311,0.0,0.0
Lithuania,1993,12.26,0.393,0.0,0.0
Lithuania,1994,7.706,0.452,0.0,0.0
Lithuania,1995,11.822,0.373,0.0,0.0
Lithuania,1996,13.942,0.326,0.0,0.0
Lithuania,1997,12.024,0.295,0.0,0.0
Lithuania,1998,13.554,0.417,0.0,0.0
Lithuania,1999,9.862,0.414,0.0,0.0
Lithuania,2000,8.419,0.3393,0.0,0.0
Lithuania,2001,11.362,0.3255,0.0,0.0
Lithuania,2002,14.142,0.3532,0.0,0.0
Lithuania,2003,15.484,0.3251,0.0,0.0
Lithuania,2004,15.1016,0.4205,0.0,0.0012
Lithuania,2005,10.3376,0.4507,0.0,0.0018
Lithuania,2006,8.651200000000001,0.3971,0.0,0.0137
Lithuania,2007,9.8329,0.4206,0.0,0.1061
Lithuania,2008,9.8937,0.4019,0.0,0.1311
Lithuania,2009,10.8526,0.4243,0.0,0.1577
Lithuania,2010,0.0,0.54,0.0,0.224
Lithuania,2011,0.0,0.4799,0.0001,0.475
Lithuania,2012,0.0,0.4223,0.0023,0.5401
Lithuania,2013,0.0,0.5212000000000001,0.0448,0.6027
Lithuania,2014,0.0,0.3982,0.073,0.6391
Lithuania,2015,0.0,0.3495999999999999,0.0733,0.8103
Lithuania,2016,0.0,0.4538999999999997,0.0665,1.1359
Lithuania,2017,0.0,0.6024,0.068,1.3638
Lithuania,2018,0.0,0.4309999999999999,0.0866,1.145
Lithuania,2019,0.0,0.3454,0.0911,1.4994
Lithuania,2020,0.0,0.3004999999999997,0.1288,1.5517
Lithuania,2021,0.0,0.3837,0.1908,1.3617
Lithuania,2022,0.0,0.4643999999999999,0.3422,1.5124000000000002
Lithuania,2023,0.0,0.450282816829882,0.3583707553744001,2.5069652815624885
Luxembourg,1990,0.0,0.07,0.0,0.0
Luxembourg,1991,0.0,0.084,0.0,0.0
Luxembourg,1992,0.0,0.0699999999999999,0.0,0.0
Luxembourg,1993,0.0,0.067,0.0,0.0
Luxembourg,1994,0.0,0.0859999999999999,0.0,0.0
Luxembourg,1995,0.0,0.088,0.0,0.0
Luxembourg,1996,0.0,0.0599999999999999,0.0,0.0
Luxembourg,1997,0.0,0.083,0.0,0.003
Luxembourg,1998,0.0,0.1149999999999999,0.0,0.011
Luxembourg,1999,0.0,0.0849999999999999,0.0,0.018
Luxembourg,2000,0.0,0.123504,4e-05,0.0247429999999999
Luxembourg,2001,0.0,0.118032,4.6e-05,0.0237399999999999
Luxembourg,2002,0.0,0.099731,5.9e-05,0.024479
Luxembourg,2003,0.0,0.0794199999999999,0.001399,0.026168
Luxembourg,2004,0.0,0.1040579999999999,0.009199,0.039399
Luxembourg,2005,0.0,0.092939,0.017698,0.052251
Luxembourg,2006,0.0,0.1113119999999999,0.021114,0.0579859999999999
Luxembourg,2007,0.0,0.1167019999999999,0.020901,0.064286
Luxembourg,2008,0.0,0.1321139999999999,0.020031,0.060589
Luxembourg,2009,0.0,0.1058389999999999,0.020316,0.063472
Luxembourg,2010,0.0,0.107661,0.021148,0.055083
Luxembourg,2011,0.0,0.0629999999999999,0.025744,0.06405
Luxembourg,2012,0.0,0.0983020000000001,0.038277,0.077466
Luxembourg,2013,0.0,0.1191950000000001,0.073738,0.083027
Luxembourg,2014,0.0,0.107788,0.094741,0.079876
Luxembourg,2015,0.0,0.099253,0.103721,0.101848
Luxembourg,2016,0.0,0.1154110000000001,0.100288,0.101486
Luxembourg,2017,0.0,0.085649,0.1084629999999999,0.234823
Luxembourg,2018,0.0,0.092778,0.118725,0.254575
Luxembourg,2019,0.0,0.1069150000000001,0.130385,0.281283
Luxembourg,2020,0.0,0.0916019999999999,0.161261,0.351135
Luxembourg,2021,0.0,0.1068119999999998,0.180187,0.314313
Luxembourg,2022,0.0,0.0640909999999999,0.2762679999999999,0.312221
Luxembourg,2023,0.0,0.0903320926724891,0.3018694941492915,0.4648681332020408
Malaysia,1990,0.0,4.02668911335578,0.0,0.0
Malaysia,1991,0.0,4.449315375982043,0.0,0.0
Malaysia,1992,0.0,4.2860000000000005,0.0,0.0
Malaysia,1993,0.0,4.853,0.0,0.0
Malaysia,1994,0.0,6.4830000000000005,0.0,0.0
Malaysia,1995,0.0,6.218,0.0,0.0
Malaysia,1996,0.0,5.184,0.0,0.0
Malaysia,1997,0.0,4.173,0.0,0.0
Malaysia,1998,0.0,4.457,0.0,0.0
Malaysia,1999,0.0,7.552,0.0,0.0
Malaysia,2000,0.0,6.994,0.0,0.0
Malaysia,2001,0.0,6.066,0.0,0.0
Malaysia,2002,0.0,5.415,0.0,0.0
Malaysia,2003,0.0,5.09,0.0,0.0
Malaysia,2004,0.0,5.573,0.0,0.0
Malaysia,2005,0.0,6.007000000000001,0.0,0.0
Malaysia,2006,0.0,6.323,0.0,0.0
Malaysia,2007,0.0,5.957,0.0,0.0
Malaysia,2008,0.0,7.807,0.0,0.0
Malaysia,2009,0.0,6.890000000000001,0.0,0.0
Malaysia,2010,0.0,6.361,0.0,0.0
Malaysia,2011,0.0,8.056000000000001,0.0,0.0
Malaysia,2012,0.0,9.251,0.007,0.0
Malaysia,2013,0.0,11.7987,0.141,0.0
Malaysia,2014,0.0,13.388,0.227,0.0
Malaysia,2015,0.0,13.924,0.273,0.0
Malaysia,2016,0.0,20.024,0.31,0.0
Malaysia,2017,0.0,26.846,0.33,0.0
Malaysia,2018,0.0,26.325,0.632,0.0
Malaysia,2019,0.0,26.196,1.459,0.0
Malaysia,2020,0.0,27.299,2.059,0.0
Malaysia,2021,0.0,30.202508016809595,2.3040000000000003,0.0
Malaysia,2022,0.0,31.783924189317023,2.752,0.0
Malaysia,2023,0.0,31.505791874390432,3.2384,0.0
Mexico,1990,2.9370000000000003,24.48094444444376,0.001,0.001
Mexico,1991,4.242,22.62526388888826,0.002,0.001
Mexico,1992,3.919,26.81369444444369,0.003,0.001
Mexico,1993,4.931,26.65493055555481,0.004,0.001
Mexico,1994,4.239,20.27131944444388,0.005,0.005
Mexico,1995,8.443,27.59866666666589,0.005,0.007
Mexico,1996,7.878,31.336277777776896,0.006,0.006
Mexico,1997,10.456,26.36209722222148,0.006,0.012
Mexico,1998,9.265,24.59294444444376,0.007,0.015
Mexico,1999,10.002,32.71231999999908,0.007,0.017
Mexico,2000,8.221,33.07487999999908,0.007,0.019
Mexico,2001,8.726,28.4353299999992,0.008,0.018
Mexico,2002,9.74662112,24.861589999999303,0.008,0.021
Mexico,2003,10.50150777,19.852204999999447,0.008,0.019
Mexico,2004,9.193935356,25.17639361111041,0.009,0.02
Mexico,2005,10.804906040000004,27.709445555554776,0.009,0.019
Mexico,2006,10.86624109,30.446474722221367,0.01,0.0449999999999998
Mexico,2007,10.420725020000004,27.3396741666659,0.009,0.2479999999999993
Mexico,2008,9.80397628,39.22390916666557,0.019,0.2549999999999993
Mexico,2009,10.5010789,26.722005555554805,0.027,0.5963527777777761
Mexico,2010,5.879240639,37.196,0.031,1.2391111111111075
Mexico,2011,10.089195025000002,36.2668,0.041,1.6483213888888844
Mexico,2012,8.769598816,31.855,0.069,3.688310277777768
Mexico,2013,11.799869612999998,27.95813,0.106,4.184543888888877
Mexico,2014,9.677208057,38.89177,0.221,6.426196666666649
Mexico,2015,11.577137865,30.89147,0.2021975001617577,8.745094722222197
Mexico,2016,10.567174251400004,30.03122,0.2522761111111104,10.378094722222194
Mexico,2017,10.8828617544,30.87776,1.1865061111111077,10.619781666666636
Mexico,2018,13.554877445000002,32.23409,3.21171,12.43525
Mexico,2019,11.18983001,23.60243,9.96432,16.72691
Mexico,2020,11.1779347,26.81701,15.83562,19.70289
Mexico,2021,11.9230924,34.71716000000001,20.19491,21.07487
Mexico,2022,10.8496171,35.55885,20.34204,20.52875
Mexico,2023,12.38611825,20.39942815094823,27.14334893560024,21.650982105583186
Middle Africa,1990,0.0,10.288,0.0,0.0
Middle Africa,1991,0.0,9.976,0.0,0.0
Middle Africa,1992,0.0,10.821,0.0,0.0
Middle Africa,1993,0.0,10.213,0.0,0.0
Middle Africa,1994,0.0,9.732,0.0,0.0
Middle Africa,1995,0.0,10.831,0.0,0.0
Middle Africa,1996,0.0,10.867,0.0,0.0
Middle Africa,1997,0.0,10.138,0.0,0.0
Middle Africa,1998,0.0,9.925,0.0,0.0
Middle Africa,1999,0.0,10.329,0.0,0.0
Middle Africa,2000,0.0,11.3698,0.0001429999999999,0.0
Middle Africa,2001,0.0,11.6278,0.0002919999999999,0.0
Middle Africa,2002,0.0,11.740100000000002,0.0002919999999999,0.0
Middle Africa,2003,0.0,12.153899999999998,0.000249,0.0
Middle Africa,2004,0.0,14.0842,0.0001,0.0
Middle Africa,2005,0.0,14.4952,0.0002419999999999,0.0
Middle Africa,2006,0.0,15.682999999999996,0.0002419999999999,0.0
Middle Africa,2007,0.0,15.161,0.0004419999999999,0.0
Middle Africa,2008,0.0,16.231,0.0004419999999999,0.0
Middle Africa,2009,0.0,16.159000000000002,0.000842,0.0
Middle Africa,2010,0.0,16.8348,0.00152,0.0
Middle Africa,2011,0.0,17.13,0.003591,0.0
Middle Africa,2012,0.0,16.938399999999998,0.004411,0.0
Middle Africa,2013,0.0,19.3569,0.006027,0.0
Middle Africa,2014,0.0,20.7417,0.009602,0.0
Middle Africa,2015,0.0,20.9916,0.012394,0.0
Middle Africa,2016,0.0,22.0108,0.017984,0.0089
Middle Africa,2017,0.0,24.911206222,0.024555,0.0089
Middle Africa,2018,0.0,28.045231,0.046952,0.0089
Middle Africa,2019,0.0,29.57013062,0.048861,0.0089
Middle Africa,2020,0.0,32.240554174,0.0504099999999999,0.0089
Middle Africa,2021,0.0,32.749541322999995,0.050442,0.0089
Middle Africa,2022,0.0,32.7538682887872,0.4623052583077861,0.0089
Middle Africa,2023,0.0,33.70847128305342,0.6019130470334638,0.0089
Morocco,1990,0.0,1.22,0.0,0.0
Morocco,1991,0.0,1.226,0.0,0.0
Morocco,1992,0.0,0.964,0.0,0.0
Morocco,1993,0.0,0.443,0.0,0.0
Morocco,1994,0.0,0.84,0.0,0.0
Morocco,1995,0.0,0.611,0.0,0.0
Morocco,1996,0.0,1.957,0.0,0.0
Morocco,1997,0.0,2.083,0.0,0.0
Morocco,1998,0.0,1.777,0.0,0.0
Morocco,1999,0.0,0.8250000000000001,0.0,0.0
Morocco,2000,0.0,0.718,0.0,0.064
Morocco,2001,0.0,0.8623,0.0,0.2058
Morocco,2002,0.0,0.842,0.0001010101010101,0.1939
Morocco,2003,0.0,1.4417117117117115,0.0001010101010101,0.2028
Morocco,2004,0.0,1.5913000000000002,0.0001010101010101,0.1989
Morocco,2005,0.0,0.9647,0.0001010101010101,0.2063
Morocco,2006,0.0,0.9825,0.0001010101010101,0.1832
Morocco,2007,0.0,0.902,0.0001010101010101,0.2789
Morocco,2008,0.0,0.9158,0.0001010101010101,0.2982
Morocco,2009,0.0,2.5683,0.0001010101010101,0.3911
Morocco,2010,0.0,3.4678000000000004,0.0001010101010101,0.6587999999999999
Morocco,2011,0.0,2.0054,0.0001010101010101,0.6922
Morocco,2012,0.0,1.631,0.0001012828282828,0.728
Morocco,2013,0.0,2.785,0.0001010101010101,1.2149
Morocco,2014,0.0,1.6374000000000002,0.0001010101010101,1.9238
Morocco,2015,0.0,1.885,0.0057,2.5194
Morocco,2016,0.0,1.2557,0.4015,3.0001
Morocco,2017,0.0,1.1847120000000002,0.4153,3.0349000000000004
Morocco,2018,0.0,1.6934430000000005,0.950155,3.8407430000000025
Morocco,2019,0.0,1.2627810000000002,1.581462,4.699190000000002
Morocco,2020,0.0,0.8676371600000004,1.5198336210000003,4.591890912000001
Morocco,2021,0.0,0.8183071798000001,1.8202062340000005,5.106670045
Morocco,2022,0.0,0.35021179226,1.4477472099999995,5.355878628999999
Morocco,2023,0.0,0.1627627800000002,2.1106727000000003,6.545676311999999
Netherlands,1990,3.502,0.085,0.0,0.056
Netherlands,1991,3.329,0.104,0.0,0.088
Netherlands,1992,3.8,0.12,0.001,0.147
Netherlands,1993,3.948,0.092,0.001,0.174
Netherlands,1994,3.967,0.1,1e-05,0.238
Netherlands,1995,4.018,0.088,0.001,0.317
Netherlands,1996,4.16,0.08,0.002,0.437
Netherlands,1997,2.408,0.092,0.002,0.475
Netherlands,1998,3.809091,0.11231,0.0035,0.64
Netherlands,1999,3.828213,0.090249,0.00527,0.645
Netherlands,2000,3.919208,0.142393,0.00771,0.8290000000000001
Netherlands,2001,3.972571,0.117324,0.01306,0.8250000000000001
Netherlands,2002,3.91354,0.109636,0.01704,0.946
Netherlands,2003,4.017989,0.072023,0.03074,1.318
Netherlands,2004,3.822018,0.095732,0.03314,1.867
Netherlands,2005,3.997456,0.088,0.034199,2.067
Netherlands,2006,3.469439,0.105199,0.035223,2.734
Netherlands,2007,4.200313,0.107,0.035712,3.4370000000000003
Netherlands,2008,4.168889,0.1,0.038889,4.258333
Netherlands,2009,4.248333,0.097222,0.044444,4.583333
Netherlands,2010,3.969167,0.104167,0.059444,3.993056
Netherlands,2011,4.140775,0.057,0.100344,5.1001710000000005
Netherlands,2012,3.91471,0.104388,0.253753,4.981828999999999
Netherlands,2013,2.890859,0.114312,0.5159,5.627148
Netherlands,2014,4.091306,0.111925,0.784762,5.797334
Netherlands,2015,4.078041000000001,0.0927,1.10852,7.549858
Netherlands,2016,3.960278,0.100079,1.601808,8.170446
Netherlands,2017,3.4024780000000003,0.060757,2.204346,10.568801
Netherlands,2018,3.51477,0.072348,3.707792,10.548511
Netherlands,2019,3.909748,0.074182,5.399406,11.507927
Netherlands,2020,4.087363,0.046066,8.567013000000001,15.277726
Netherlands,2021,3.827956,0.08824,11.303873,18.046019
Netherlands,2022,4.156313,0.049998,17.078783,21.400798
Netherlands,2023,3.9839264811704833,0.068,21.173,28.885
New Zealand,1990,0.0,23.185303030303032,0.0,0.0
New Zealand,1991,0.0,22.894464646464648,0.0,0.0
New Zealand,1992,0.0,21.09266666666667,0.0,0.000690909090909
New Zealand,1993,0.0,23.492898989898997,0.0,0.0009858585858585
New Zealand,1994,0.0,25.83708080808081,0.0,0.001010101010101
New Zealand,1995,0.0,27.534757575757578,0.0,0.001010101010101
New Zealand,1996,0.0,26.18292929292929,0.0,0.0083262626262626
New Zealand,1997,0.0,23.25816161616162,0.0,0.0135935555555555
New Zealand,1998,0.0,25.319333333333336,0.0,0.0220696969696969
