Country,Year,Energy Consumption
Total CIS,2002,481.61337085932604
Iran,2002,98.04048593410373
Saudi Arabia,2002,86.5067201951245
United Arab Emirates,2002,46.85309837896254
Other Middle East,2002,60.791569
Total Middle East,2002,292.1918735081907
Egypt,2002,57.4507023837621
South Africa,2002,0.0
Other Africa,2002,58.505
Total Africa,2002,115.9557023837621
Australia,2002,30.552650000000003
China,2002,4.194
India,2002,62.885
Indonesia,2002,29.26205340518886
Japan,2002,248.64798235266449
Malaysia,2002,60.01296
South Korea,2002,42.49676231150025
Taiwan,2002,26.234255616000002
Thailand,2002,78.91024132000001
Vietnam,2002,8.334
Other Asia Pacific,2002,95.91502617495559
Total Asia Pacific,2002,687.444931180309
Canada,2003,38.32397849462365
Mexico,2003,80.58321193899243
US,2003,698.8253107526882
Total North America,2003,817.7325011863044
Argentina,2003,47.747248902313885
Brazil,2003,13.11
Other S. & Cent. America,2003,61.16406274946546
Total S. & Cent. America,2003,122.02131165177936
France,2003,19.368000000000002
Germany,2003,62.59258807499151
Italy,2003,117.301
Netherlands,2003,56.172989
Poland,2003,2.4250000000000003
Spain,2003,39.368
Turkey,2003,63.536
Ukraine,2003,34.24
United Kingdom,2003,148.8826731245491
Other Europe,2003,125.24279813282774
Total Europe,2003,669.1290483323681
Kazakhstan,2003,6.820101508010355
Russian Federation,2003,406.81996570332444
Other CIS,2003,90.80284381346559
Total CIS,2003,504.44291102480037
Iran,2003,109.8511391099521
Saudi Arabia,2003,91.36294898329803
United Arab Emirates,2003,49.44695945965418
Other Middle East,2003,62.961692000000006
Total Middle East,2003,313.6227395529043
Egypt,2003,64.0246891554745
South Africa,2003,0.0011097222399059437
Other Africa,2003,59.96000000000001
Total Africa,2003,123.9857988777144
Australia,2003,30.14735
China,2003,5.155
India,2003,72.802
Indonesia,2003,27.954166554136684
Japan,2003,269.266328860263
Malaysia,2003,60.3925
South Korea,2003,45.06684359091824
Taiwan,2003,28.361154832
Thailand,2003,85.68782651000001
Vietnam,2003,12.044
Other Asia Pacific,2003,113.99972783965572
Total Asia Pacific,2003,750.8768981869737
Canada,2004,39.950537634408605
Mexico,2004,92.37283530449376
US,2004,763.548405376344
Total North America,2004,895.8717783152464
Argentina,2004,55.20938965240033
Brazil,2004,19.26391022054043
Other S. & Cent. America,2004,64.42949754982047
Total S. & Cent. America,2004,138.9027974227612
France,2004,21.049
Germany,2004,62.66868267628198
Italy,2004,129.772
Netherlands,2004,60.498005
Poland,2004,3.225
Spain,2004,55.46
Turkey,2004,62.241800000000005
Ukraine,2004,37.524
United Kingdom,2004,157.06486700778686
Other Europe,2004,127.75265576266399
Total Europe,2004,717.2560104467328
Kazakhstan,2004,7.148721253584772
Russian Federation,2004,422.5592377860584
Other CIS,2004,99.53446329481787
Total CIS,2004,529.2424223344611
Iran,2004,114.61113006684616
Saudi Arabia,2004,98.73897340407866
United Arab Emirates,2004,52.414257463976945
Other Middle East,2004,72.447371
Total Middle East,2004,338.21173193490165
Egypt,2004,74.44771455196964
South Africa,2004,0.0033260000656510445
Other Africa,2004,66.69400000000002
Total Africa,2004,141.14504055203528
Australia,2004,27.361150000000002
China,2004,7.46
India,2004,76.577
Indonesia,2004,26.760793743736766
Japan,2004,254.10398458592115
Malaysia,2004,63.8799
South Korea,2004,62.72740370250334
Taiwan,2004,36.158744309
Thailand,2004,90.28905107700001
Vietnam,2004,19.533
Other Asia Pacific,2004,125.26752903249542
Total Asia Pacific,2004,790.1185564506567
Canada,2005,36.42903225806451
Mexico,2005,86.48043165021276
US,2005,818.2368322580644
Total North America,2005,941.1462961663416
Argentina,2005,55.699678535957304
Brazil,2005,18.81127385793515
Other S. & Cent. America,2005,64.57780194479355
Total S. & Cent. America,2005,139.08875433868602
France,2005,23.069
Germany,2005,72.19164312958303
Italy,2005,149.25900000000001
Netherlands,2005,58.207785
Poland,2005,5.165
Spain,2005,79.011
Turkey,2005,73.44489999999999
Ukraine,2005,34.157000000000004
United Kingdom,2005,152.64174212305596
Other Europe,2005,129.07814486157238
Total Europe,2005,776.2252151142112
Kazakhstan,2005,7.261796778761813
Russian Federation,2005,440.06674010989883
Other CIS,2005,101.525177260415
Total CIS,2005,548.8537141490757
Iran,2005,124.58442985175087
Saudi Arabia,2005,107.93188292579397
United Arab Emirates,2005,60.69509613832853
Other Middle East,2005,90.0708949066572
Total Middle East,2005,383.28230382253054
Egypt,2005,76.7896031689705
South Africa,2005,0.08593899630500824
Other Africa,2005,74.85069999999999
Total Africa,2005,151.7262421652755
Australia,2005,23.264400000000002
China,2005,12.142
India,2005,75.467
Indonesia,2005,21.696998033516653
Japan,2005,249.87068882090375
Malaysia,2005,63.89125
South Korea,2005,64.0625234119628
Taiwan,2005,38.915808187
Thailand,2005,94.46762246600002
Vietnam,2005,22.319
Other Asia Pacific,2005,134.53863166590256
Total Asia Pacific,2005,800.6359225852857
Canada,2006,39.762365591397845
Mexico,2006,116.05747658217322
US,2006,877.8933010752688
Total North America,2006,1033.71314324884
Argentina,2006,56.399312988413556
Brazil,2006,18.258215
Other S. & Cent. America,2006,63.083540480956536
Total S. & Cent. America,2006,137.7410684693701
France,2006,21.76
Germany,2006,74.72628431702626
Italy,2006,158.079
Netherlands,2006,57.075274
Poland,2006,4.58
Spain,2006,90.57000000000001
Turkey,2006,80.6912
Ukraine,2006,24.45
United Kingdom,2006,140.82823702306354
Other Europe,2006,136.80114113813877
Total Europe,2006,789.5611364782287
Kazakhstan,2006,8.004426858651724
Russian Federation,2006,455.2484207791563
Other CIS,2006,106.0174880905279
Total CIS,2006,569.2703357283359
Iran,2006,125.12085986059162
Saudi Arabia,2006,104.54817220260686
United Arab Emirates,2006,62.43495945965418
Other Middle East,2006,108.00084859953162
Total Middle East,2006,400.1048401223843
Egypt,2006,83.05987460641761
South Africa,2006,0.019536389983233402
Other Africa,2006,81.4584
Total Africa,2006,164.53781099640082
Australia,2006,27.2879
China,2006,23.819
India,2006,74.70422107875581
Indonesia,2006,23.948450244698208
Japan,2006,276.5795801212871
Malaysia,2006,67.388112
South Korea,2006,74.30073437366742
Taiwan,2006,40.109722067
Thailand,2006,94.43845635999999
Vietnam,2006,24.502
Other Asia Pacific,2006,137.49810212534516
Total Asia Pacific,2006,864.5762783707537
Canada,2007,42.2494623655914
Mexico,2007,128.7855429975476
US,2007,964.0750440860214
Total North America,2007,1135.1100494491604
Argentina,2007,60.17533855409158
Brazil,2007,15.496593949181264
Other S. & Cent. America,2007,64.33461526175054
Total S. & Cent. America,2007,140.00654776502338
France,2007,21.987000000000002
Germany,2007,77.45467275421194
Italy,2007,172.64600000000002
Netherlands,2007,60.888076999999996
Poland,2007,4.483
Spain,2007,94.799
Turkey,2007,95.0248
Ukraine,2007,22.448
United Kingdom,2007,165.79308325185224
Other Europe,2007,142.40414633032037
Total Europe,2007,857.9277793363842
Kazakhstan,2007,5.049662858871499
Russian Federation,2007,489.1374689203707
Other CIS,2007,107.95421333333455
Total CIS,2007,602.1413451125767
Iran,2007,138.75440456875447
Saudi Arabia,2007,102.70881703225207
United Arab Emirates,2007,78.75782278097982
Other Middle East,2007,115.72425792889436
Total Middle East,2007,435.94530231088066
Egypt,2007,89.21160314511052
South Africa,2007,0.08593899630500824
Other Africa,2007,85.681
Total Africa,2007,174.97854214141552
Australia,2007,33.40285000000001
China,2007,33.907000000000004
India,2007,90.0469375
Indonesia,2007,24.801957585644374
Japan,2007,292.82188179181446
Malaysia,2007,67.945414
South Korea,2007,83.94615962369016
Taiwan,2007,45.033233559
Thailand,2007,98.24347063299999
Vietnam,2007,26.618000000000002
Other Asia Pacific,2007,141.1114127300156
Total Asia Pacific,2007,937.8783174231647
Canada,2008,38.63333333333333
Mexico,2008,131.273
US,2008,949.4415043010753
Total North America,2008,1119.3478376344085
Argentina,2008,65.41147725617337
Brazil,2008,28.778265471292006
Other S. & Cent. America,2008,62.835809742477984
Total S. & Cent. America,2008,157.0255524699434
France,2008,21.884
Germany,2008,88.47563398525938
Italy,2008,172.697
Netherlands,2008,64.563171
Poland,2008,4.679
Spain,2008,120.798
Turkey,2008,98.6853
Ukraine,2008,19.313
United Kingdom,2008,176.21901877964078
Other Europe,2008,142.98617726512472
Total Europe,2008,910.300301030025
Kazakhstan,2008,8.208360817110625
Russian Federation,2008,494.4408051723094
Other CIS,2008,117.32446605555634
Total CIS,2008,619.9736320449764
Iran,2008,135.05934453453318
Saudi Arabia,2008,100.70844791916377
United Arab Emirates,2008,80.45970402737753
Other Middle East,2008,133.5561001643884
Total Middle East,2008,449.78359664546286
Egypt,2008,94.85729822204442
South Africa,2008,0.08593899630500824
Other Africa,2008,89.74340000000001
Total Africa,2008,184.68663721834943
Australia,2008,36.3081
China,2008,34.566
India,2008,85.88126000000001
Indonesia,2008,27.763132137031
Japan,2008,322.1651639097887
Malaysia,2008,71.480844
South Korea,2008,81.03699252316923
Taiwan,2008,48.511804121000004
Thailand,2008,104.457920965
Vietnam,2008,31.062
Other Asia Pacific,2008,143.45542415568167
Total Asia Pacific,2008,986.6886418116708
Canada,2009,44.05483870967742
Mexico,2009,138.156
US,2009,990.2996569892473
Total North America,2009,1172.5104956989246
Argentina,2009,61.70198519567564
Brazil,2009,13.33179
Other S. & Cent. America,2009,71.21456615123644
Total S. & Cent. America,2009,146.2483413469121
France,2009,20.503
Germany,2009,80.2720756039735
Italy,2009,147.27
Netherlands,2009,68.494439
Poland,2009,4.787
Spain,2009,109.58854166666666
Turkey,2009,96.0947
Ukraine,2009,11.688
United Kingdom,2009,166.49866362675408
Other Europe,2009,141.140754135574
Total Europe,2009,846.3371740329684
Kazakhstan,2009,12.86040570619649
Russian Federation,2009,469.82939977661067
Other CIS,2009,104.51547661111199
Total CIS,2009,587.2052820939192
Iran,2009,149.4134814614587
Saudi Arabia,2009,94.08791370486114
United Arab Emirates,2009,85.6884217276657
Other Middle East,2009,150.83250446554524
Total Middle East,2009,480.0223213595308
Egypt,2009,98.7385396941912
South Africa,2009,0.006787499901075729
Other Africa,2009,93.80381159000001
Total Africa,2009,192.54913878409232
Australia,2009,41.1229
China,2009,56.558880000000016
India,2009,104.36732500000001
Indonesia,2009,40.39608482871126
Japan,2009,322.15847286566316
Malaysia,2009,67.34612
South Korea,2009,70.60487440826044
Taiwan,2009,47.280633435000006
Thailand,2009,106.34331027500002
Vietnam,2009,36.358000000000004
Other Asia Pacific,2009,143.0444651584085
Total Asia Pacific,2009,1035.5810659710435
Canada,2010,51.302150537634404
Mexico,2010,147.07175619375874
US,2010,1062.0400365591397
Total North America,2010,1260.4139432905329
Argentina,2010,63.805344497327916
Brazil,2010,36.475562536207335
Other S. & Cent. America,2010,84.24742985433085
Total S. & Cent. America,2010,184.5283368878661
France,2010,23.758
Germany,2010,88.76407639672472
Italy,2010,152.737
Netherlands,2010,73.57777800000001
Poland,2010,4.798
Spain,2010,97.20825416666666
Turkey,2010,98.1437
Ukraine,2010,15.703000000000001
United Kingdom,2010,175.6534073618575
Other Europe,2010,154.35013604130484
Total Europe,2010,884.6933519665538
Kazakhstan,2010,7.347046499626124
