Country,Year,Energy Consumption
Other Middle East,1993,51.33745300000001
Total Middle East,1993,129.90562040298502
Egypt,1993,10.472
South Africa,1993,0.0
Other Africa,1993,31.28497286596621
Total Africa,1993,41.75697286596621
Australia,1993,2.3705
China,1993,65.45400000000001
India,1993,14.208
Indonesia,1993,14.72373
Japan,1993,238.79598883797644
Malaysia,1993,10.685
South Korea,1993,25.328151000000002
Taiwan,1993,26.456750566
Thailand,1993,18.238484999999997
Vietnam,1993,2.0460000000000003
Other Asia Pacific,1993,52.73229995189188
Total Asia Pacific,1993,471.0389053558683
Canada,1994,10.068
Mexico,1994,79.72029009468886
US,1994,113.87202473118279
Total North America,1994,203.66031482587164
Argentina,1994,4.557
Brazil,1994,6.44245004874996
Other S. & Cent. America,1994,62.07808260127786
Total S. & Cent. America,1994,73.07753265002785
France,1994,5.617
Germany,1994,10.1
Italy,1994,116.312
Netherlands,1994,3.331
Poland,1994,1.686
Spain,1994,10.509
Turkey,1994,5.5488
Ukraine,1994,10.399000000000001
United Kingdom,1994,14.837
Other Europe,1994,55.440255245504794
Total Europe,1994,233.78005524550477
Kazakhstan,1994,4.76835475426614
Russian Federation,1994,73.27043955868723
Other CIS,1994,23.482
Total CIS,1994,101.52079431295337
Iran,1994,26.76460502476001
Saudi Arabia,1994,55.567935297107574
United Arab Emirates,1994,0.0019717579250720456
Other Middle East,1994,56.4859668
Total Middle East,1994,138.82047887979266
Egypt,1994,8.5305
South Africa,1994,0.0
Other Africa,1994,31.25357507952084
Total Africa,1994,39.78407507952084
Australia,1994,2.529
China,1994,48.199
India,1994,15.747
Indonesia,1994,11.20074
Japan,1994,281.11687388874896
Malaysia,1994,9.744
South Korea,1994,37.60050700000001
Taiwan,1994,26.919745835999997
Thailand,1994,21.032357
Vietnam,1994,1.97
Other Asia Pacific,1994,57.01204729881665
Total Asia Pacific,1994,513.0712710235657
Canada,1995,6.303440860215054
Mexico,1995,70.00650791825345
US,1995,80.16566129032259
Total North America,1995,156.4756100687911
Argentina,1995,4.585
Brazil,1995,7.581481502024661
Other S. & Cent. America,1995,67.37900614271146
Total S. & Cent. America,1995,79.54548764473611
France,1995,7.7490000000000006
Germany,1995,9.1
Italy,1995,120.8
Netherlands,1995,2.814
Poland,1995,1.5230000000000001
Spain,1995,14.623000000000001
Turkey,1995,5.772
Ukraine,1995,10.391
United Kingdom,1995,17.297
Other Europe,1995,59.79946410527597
Total Europe,1995,249.86846410527596
Kazakhstan,1995,4.860275052837306
Russian Federation,1995,67.79186578291304
Other CIS,1995,25.072
Total CIS,1995,97.72414083575033
Iran,1995,29.339361164514603
Saudi Arabia,1995,60.11966246286025
United Arab Emirates,1995,0.001738731988472622
Other Middle East,1995,58.430124
Total Middle East,1995,147.89088635936332
Egypt,1995,9.01
South Africa,1995,0.0
Other Africa,1995,27.12777627589129
Total Africa,1995,36.1377762758913
Australia,1995,2.7715
China,1995,55.094
India,1995,16.826
Indonesia,1995,8.579210000000002
Japan,1995,248.67469943559016
Malaysia,1995,10.936
South Korea,1995,29.563983
Taiwan,1995,32.240942199
Thailand,1995,23.97307
Vietnam,1995,1.295
Other Asia Pacific,1995,64.13309565310463
Total Asia Pacific,1995,494.08750028769487
Canada,1996,7.422365591397849
Mexico,1996,71.47585419180815
US,1996,87.53895161290322
Total North America,1996,166.43717139610922
Argentina,1996,4.624
Brazil,1996,9.328144558238638
Other S. & Cent. America,1996,69.17885462627125
Total S. & Cent. America,1996,83.1309991845099
France,1996,7.79
Germany,1996,8.162
Italy,1996,117.08800000000001
Netherlands,1996,2.824
Poland,1996,1.772
Spain,1996,13.92
Turkey,1996,6.539599999999999
Ukraine,1996,4.947
United Kingdom,1996,17.185
Other Europe,1996,60.036431568146874
Total Europe,1996,240.2640315681469
Kazakhstan,1996,4.245919170781519
Russian Federation,1996,56.507878685407405
Other CIS,1996,22.208000000000002
Total CIS,1996,82.96179785618892
Iran,1996,31.739650608933445
Saudi Arabia,1996,62.648478266426146
United Arab Emirates,1996,0.002005367435158501
Other Middle East,1996,58.100266000000005
Total Middle East,1996,152.49040024279475
Egypt,1996,10.5725
South Africa,1996,0.0
Other Africa,1996,26.722564410105292
Total Africa,1996,37.295064410105304
Australia,1996,2.49
China,1996,50.351
India,1996,19.848
Indonesia,1996,9.171869999999998
Japan,1996,237.25818506101027
Malaysia,1996,11.094
South Korea,1996,29.838997000000003
Taiwan,1996,28.309069607
Thailand,1996,25.556094000000005
Vietnam,1996,1.463
Other Asia Pacific,1996,69.4225329720652
Total Asia Pacific,1996,484.80274864007544
Canada,1997,12.024731182795698
Mexico,1997,82.51142890786687
US,1997,99.5213688172043
Total North America,1997,194.05752890786687
Argentina,1997,2.0420000000000003
Brazil,1997,9.969052958432375
Other S. & Cent. America,1997,75.96566733874084
Total S. & Cent. America,1997,87.97672029717319
France,1997,7.727
Germany,1997,7.4
Italy,1997,113.312
Netherlands,1997,2.823
Poland,1997,1.901
Spain,1997,14.103
Turkey,1997,7.157299999999999
Ukraine,1997,2.327
United Kingdom,1997,10.669
Other Europe,1997,59.73985196069018
Total Europe,1997,227.1591519606902
Kazakhstan,1997,3.7667936215204065
Russian Federation,1997,51.79229110882252
Other CIS,1997,20.998
Total CIS,1997,76.55708473034294
Iran,1997,32.053633463546646
Saudi Arabia,1997,66.19376106639292
United Arab Emirates,1997,0.00263050432276657
Other Middle East,1997,63.3766298
Total Middle East,1997,161.62665483426235
Egypt,1997,12.3335
South Africa,1997,0.0
Other Africa,1997,26.170365177815885
Total Africa,1997,38.50386517781589
Australia,1997,1.998
China,1997,47.115
India,1997,20.889
Indonesia,1997,12.006309999999997
Japan,1997,208.94280681043887
Malaysia,1997,11.726
South Korea,1997,28.126123000000003
Taiwan,1997,29.257505243
Thailand,1997,21.706792
Vietnam,1997,2.177
Other Asia Pacific,1997,75.39356047888727
Total Asia Pacific,1997,459.3380975323262
Canada,1998,16.85806451612903
Mexico,1998,92.33252289079786
US,1998,138.49480967741934
Total North America,1998,247.68539708434622
Argentina,1998,3.81
Brazil,1998,11.209596132461703
Other S. & Cent. America,1998,83.79129727652648
Total S. & Cent. America,1998,98.81089340898819
France,1998,11.651
Germany,1998,6.7
Italy,1998,107.305
Netherlands,1998,3.013
Poland,1998,1.9020000000000001
Spain,1998,17.499
Turkey,1998,7.9233
Ukraine,1998,2.248
United Kingdom,1998,8.182540482523825
Other Europe,1998,65.71715791198713
Total Europe,1998,232.14099839451103
Kazakhstan,1998,3.634466226160357
Russian Federation,1998,52.94331031238774
Other CIS,1998,21.067
Total CIS,1998,77.6447765385481
Iran,1998,23.029913050132876
Saudi Arabia,1998,72.56708122655964
United Arab Emirates,1998,0.0027313328530259363
Other Middle East,1998,75.2191428
Total Middle East,1998,170.81886840954556
Egypt,1998,16.063
South Africa,1998,0.0
Other Africa,1998,26.968582249298173
Total Africa,1998,43.031582249298175
Australia,1998,1.7750000000000001
China,1998,53.392
India,1998,21.038
Indonesia,1998,9.53041
Japan,1998,192.4043513180573
Malaysia,1998,11.31
South Korea,1998,10.517918
Taiwan,1998,30.147786787999998
Thailand,1998,18.523073
Vietnam,1998,3.676
Other Asia Pacific,1998,73.03014301067803
Total Asia Pacific,1998,425.3446821167353
Canada,1999,14.819569892473119
Mexico,1999,89.66314170422059
US,1999,126.9471376344086
Total North America,1999,231.4298492311023
Argentina,1999,3.831
Brazil,1999,16.636875
Other S. & Cent. America,1999,85.43491324805704
Total S. & Cent. America,1999,105.90278824805706
France,1999,9.952
Germany,1999,6.3
Italy,1999,91.379
Netherlands,1999,2.781
Poland,1999,1.891
Spain,1999,24.445
Turkey,1999,8.0795
Ukraine,1999,1.427
United Kingdom,1999,6.5487897059158
Other Europe,1999,62.446666835057854
Total Europe,1999,215.2499565409736
Kazakhstan,1999,3.0123554843494653
Russian Federation,1999,40.90207266028448
Other CIS,1999,21.168
Total CIS,1999,65.08242814463395
Iran,1999,27.342440015299594
Saudi Arabia,1999,76.0977428674364
United Arab Emirates,1999,0.0028187175792507204
Other Middle East,1999,82.47706980000001
Total Middle East,1999,185.92007140031524
Egypt,1999,15.0515
South Africa,1999,0.0
Other Africa,1999,29.82320014792322
Total Africa,1999,44.87470014792322
Australia,1999,1.7565
China,1999,50.261
India,1999,24.802
Indonesia,1999,9.81549
Japan,1999,193.2381165532271
Malaysia,1999,4.9670000000000005
South Korea,1999,11.905647000000002
Taiwan,1999,31.771655276999997
Thailand,1999,15.886583000000003
Vietnam,1999,3.274
Other Asia Pacific,1999,71.717916573913
Total Asia Pacific,1999,419.3959084041402
Canada,2000,13.354193548387094
Mexico,2000,96.57959400171863
US,2000,119.59243548387096
Total North America,2000,229.5262230339767
Argentina,2000,2.883
Brazil,2000,15.245239999999999
Other S. & Cent. America,2000,84.58569789445188
Total S. & Cent. America,2000,102.71393789445186
France,2000,7.165
Germany,2000,5.9
Italy,2000,85.878
Netherlands,2000,2.641
Poland,2000,1.9160000000000001
Spain,2000,22.578
Turkey,2000,9.3108
Ukraine,2000,1.187
United Kingdom,2000,6.523984416697386
Other Europe,2000,50.213587602489184
Total Europe,2000,193.31337201918655
Kazakhstan,2000,2.6869495319891303
Russian Federation,2000,33.091
Other CIS,2000,19.881
Total CIS,2000,55.65894953198913
Iran,2000,33.48725729558768
Saudi Arabia,2000,74.84496721056249
United Arab Emirates,2000,0.002764942363112392
Other Middle East,2000,86.7578284
Total Middle East,2000,195.09281784851328
Egypt,2000,16.87194286536687
South Africa,2000,0.0
Other Africa,2000,29.70280294425832
Total Africa,2000,46.57474580962519
Australia,2000,1.9140000000000001
China,2000,47.268
India,2000,29.163
Indonesia,2000,12.504
Japan,2000,179.43207488968028
Malaysia,2000,2.935
South Korea,2000,32.53446725097655
Taiwan,2000,31.041537341
Thailand,2000,9.719366000000003
Vietnam,2000,4.519
Other Asia Pacific,2000,71.94316519558062
Total Asia Pacific,2000,422.9736106772374
Canada,2001,15.90537634408602
Mexico,2001,92.74216507520883
US,2001,134.2798075268817
Total North America,2001,242.92734894617655
Argentina,2001,1.004
Brazil,2001,15.903812673956269
Other S. & Cent. America,2001,90.83836175232064
Total S. & Cent. America,2001,107.74617442627691
France,2001,5.958
Germany,2001,6.1000000000000005
Italy,2001,75.008
Netherlands,2001,2.646
Poland,2001,2.398
Spain,2001,24.632
Turkey,2001,10.366200000000001
Ukraine,2001,1.061
United Kingdom,2001,5.253166329004667
Other Europe,2001,55.48891507650573
Total Europe,2001,188.9112814055104
Kazakhstan,2001,2.3313942368459903
Russian Federation,2001,30.01998961931734
Other CIS,2001,12.617
Total CIS,2001,44.96838385616333
Iran,2001,33.47415444083547
Saudi Arabia,2001,69.43834736803316
United Arab Emirates,2001,0.002706685878962536
Other Middle East,2001,91.517525
Total Middle East,2001,194.43273349474757
Egypt,2001,17.64775978221416
South Africa,2001,0.0
Other Africa,2001,29.77131957824035
Total Africa,2001,47.41907936045451
Australia,2001,2.245
China,2001,48.517
India,2001,26.791
Indonesia,2001,13.165000000000001
Japan,2001,150.989739550549
Malaysia,2001,3.362
South Korea,2001,33.95925247880476
Taiwan,2001,25.967220318
Thailand,2001,2.6680240000000004
Vietnam,2001,4.757
Other Asia Pacific,2001,71.46920804620467
Total Asia Pacific,2001,383.89044439355837
Canada,2002,15.331290322580644
Mexico,2002,79.31532970303607
US,2002,101.68537096774193
Total North America,2002,196.33199099335866
Argentina,2002,0.759
Brazil,2002,13.520092845605726
Other S. & Cent. America,2002,92.84624689879445
Total S. & Cent. America,2002,107.12533974440021
France,2002,5.767
Germany,2002,8.700000000000001
Italy,2002,87.764
Netherlands,2002,2.363
Poland,2002,2.376
Spain,2002,28.593
Turkey,2002,10.7438
Ukraine,2002,0.81
United Kingdom,2002,4.7989949556177445
Other Europe,2002,52.46882425147951
Total Europe,2002,204.38461920709727
Kazakhstan,2002,3.0703173402733963
Russian Federation,2002,27.415037403017667
Other CIS,2002,11.792000000000002
Total CIS,2002,42.27735474329106
Iran,2002,31.626214065896278
Saudi Arabia,2002,68.39923914356771
United Arab Emirates,2002,0.002901621037463977
Other Middle East,2002,101.70712320000001
Total Middle East,2002,201.7354780305015
Egypt,2002,14.577297616237903
South Africa,2002,0.0
Other Africa,2002,32.375011309342
Total Africa,2002,46.95230892557992
Australia,2002,2.0535
China,2002,50.704
India,2002,27.929000000000002
Indonesia,2002,19.84394659481115
Japan,2002,170.17085793706786
Malaysia,2002,5.211
South Korea,2002,28.76329987813969
Taiwan,2002,21.067497658
Thailand,2002,2.120368
Vietnam,2002,4.386
Other Asia Pacific,2002,63.65792373487822
Total Asia Pacific,2002,395.90739380289705
Canada,2003,19.139462365591395
Mexico,2003,70.80378806100757
US,2003,128.39316451612902
Total North America,2003,218.33641494272797
Argentina,2003,1.0110000000000001
Brazil,2003,10.835175
Other S. & Cent. America,2003,94.28388451646128
Total S. & Cent. America,2003,106.1300595164613
France,2003,7.096
Germany,2003,10.251643455177028
Italy,2003,75.987
Netherlands,2003,2.493
Poland,2003,2.456
Spain,2003,24.002
Turkey,2003,9.196200000000001
Ukraine,2003,0.65
United Kingdom,2003,4.594112124345547
Other Europe,2003,46.6963843882312
Total Europe,2003,183.42233996775377
Kazakhstan,2003,2.5940386087652287
Russian Federation,2003,27.119130711739267
Other CIS,2003,12.999040722221016
Total CIS,2003,42.71221004272551
Iran,2003,31.706260890047904
Saudi Arabia,2003,75.2246401819437
United Arab Emirates,2003,0.0030405403458213256
Other Middle East,2003,98.47454139999998
Total Middle East,2003,205.40848301233737
Egypt,2003,14.935810844525497
South Africa,2003,0.0
Other Africa,2003,33.62265386226097
Total Africa,2003,48.55846470678646
Australia,2003,1.52485
China,2003,54.825
India,2003,31.086000000000002
Indonesia,2003,23.15383344586331
Japan,2003,182.61670842285997
Malaysia,2003,3.4153
South Korea,2003,28.072306981236274
Taiwan,2003,19.413985291000003
Thailand,2003,2.509575
Vietnam,2003,2.658
Other Asia Pacific,2003,48.99476037323829
Total Asia Pacific,2003,398.2703195141979
Canada,2004,19.023118279569893
Mexico,2004,73.93316469550625
US,2004,130.26350215053765
Total North America,2004,223.2197851256138
Argentina,2004,4.039
Brazil,2004,12.33908335116279
Other S. & Cent. America,2004,90.84427741122978
Total S. & Cent. America,2004,107.22236076239258
France,2004,6.5280000000000005
Germany,2004,10.672479891261789
Italy,2004,58.891
Netherlands,2004,2.431
Poland,2004,2.914
Spain,2004,26.802
Turkey,2004,7.670299999999999
Ukraine,2004,0.5700000000000001
United Kingdom,2004,4.6437795449292665
Other Europe,2004,41.81273402570699
Total Europe,2004,162.93529346189794
Kazakhstan,2004,1.1809539516692706
Russian Federation,2004,23.918919256457716
Other CIS,2004,11.433523499998948
Total CIS,2004,36.533396708125935
Iran,2004,35.688569933153836
Saudi Arabia,2004,74.66568824228897
United Arab Emirates,2004,0.002742536023054755
Other Middle East,2004,98.9151782
Total Middle East,2004,209.27217891146583
Egypt,2004,10.468054265234661
South Africa,2004,0.0
Other Africa,2004,36.06525134737442
Total Africa,2004,46.533305612609084
Australia,2004,2.11485
China,2004,65.534
India,2004,28.269000000000002
Indonesia,2004,28.82920625626324
Japan,2004,167.1737784065076
Malaysia,2004,2.7857399999999997
South Korea,2004,25.87659358692579
Taiwan,2004,17.485681331
Thailand,2004,5.700621
Vietnam,2004,1.685
Other Asia Pacific,2004,49.76055407373524
Total Asia Pacific,2004,395.21502465443183
Canada,2005,16.444086021505377
Mexico,2005,72.68556834978725
US,2005,131.42474946236558
Total North America,2005,220.5544038336582
Argentina,2005,5.746
Brazil,2005,11.737390748240506
Other S. & Cent. America,2005,96.66969937578163
Total S. & Cent. America,2005,114.15309012402214
France,2005,7.925
Germany,2005,11.85872588816535
Italy,2005,47.124
Netherlands,2005,2.262
Poland,2005,2.757
Spain,2005,29.414
Turkey,2005,5.4825
Ukraine,2005,0.586
United Kingdom,2005,5.338157313058781
Other Europe,2005,43.63729398063396
Total Europe,2005,156.38467718185808
Kazakhstan,2005,2.6341910002650395
Russian Federation,2005,21.25445262513165
Other CIS,2005,9.109377138888291
Total CIS,2005,32.99802076428498
Iran,2005,37.40267014824913
Saudi Arabia,2005,83.12307298667109
United Arab Emirates,2005,0.0029038616714697407
Other Middle East,2005,93.8416288933428
Total Middle East,2005,214.37027588993448
Egypt,2005,15.002601132104774
South Africa,2005,0.0
Other Africa,2005,37.56585041910558
Total Africa,2005,52.56845155121035
Australia,2005,2.9495
China,2005,50.513
India,2005,25.366
Indonesia,2005,36.687801966483356
Japan,2005,182.59453933147333
Malaysia,2005,2.6662500000000002
South Korea,2005,23.61340015408795
Taiwan,2005,17.20078167
Thailand,2005,7.8168500000000005
Vietnam,2005,2.1670000000000003
Other Asia Pacific,2005,51.03346952167501
Total Asia Pacific,2005,402.6085926437197
Canada,2006,10.318279569892473
Mexico,2006,53.838523417826785
US,2006,68.9961440860215
Total North America,2006,133.15294707374076
Argentina,2006,8.036
Brazil,2006,12.396898225013796
Other S. & Cent. America,2006,100.72202927695565
Total S. & Cent. America,2006,121.15492750196942
France,2006,7.133
Germany,2006,10.783460446835196
Italy,2006,45.875
Netherlands,2006,2.095
Poland,2006,2.908
Spain,2006,24.158
Turkey,2006,4.3404
Ukraine,2006,0.6950000000000001
United Kingdom,2006,6.173006517381215
Other Europe,2006,39.870543417171845
Total Europe,2006,144.03141038138824
Kazakhstan,2006,6.574171903275995
Russian Federation,2006,24.23687220373619
Other CIS,2006,10.43600605555482
Total CIS,2006,41.24705016256701
Iran,2006,49.11074013940838
Saudi Arabia,2006,91.76326971623166
United Arab Emirates,2006,0.003040540345821326
Other Middle East,2006,92.18054040046839
Total Middle East,2006,233.05759079645424
Egypt,2006,15.210614640894212
South Africa,2006,0.0
Other Africa,2006,40.14637647981163
Total Africa,2006,55.35699112070586
Australia,2006,2.9755000000000003
China,2006,37.917
India,2006,19.07686913964262
Indonesia,2006,34.1817497553018
Japan,2006,152.30667378557231
Malaysia,2006,2.287868
South Korea,2006,21.27343438771415
Taiwan,2006,19.846587052000004
Thailand,2006,7.885362
Vietnam,2006,1.4040000000000001
Other Asia Pacific,2006,58.47060983408913
Total Asia Pacific,2006,357.62565395432006
Canada,2007,12.008602150537635
Mexico,2007,51.541457002452404
US,2007,70.68707311827957
Total North America,2007,134.23713227126962
Argentina,2007,10.97
Brazil,2007,13.297880156332969
Other S. & Cent. America,2007,110.57032279616993
Total S. & Cent. America,2007,134.83820295250288
France,2007,6.163
Germany,2007,9.82719249826714
Italy,2007,35.409
Netherlands,2007,2.219
Poland,2007,2.794
Spain,2007,18.832
Turkey,2007,6.526800000000001
Ukraine,2007,0.639
United Kingdom,2007,5.0482968689717485
Other Europe,2007,37.438028827698666
Total Europe,2007,124.89631819493756
Kazakhstan,2007,7.153355606931474
Russian Federation,2007,17.31984791730171
Other CIS,2007,6.268730055555021
Total CIS,2007,30.741933579788206
Iran,2007,45.70159543124554
Saudi Arabia,2007,101.72492566294201
United Arab Emirates,2007,0.003177219020172911
Other Middle East,2007,100.26054407110563
Total Middle East,2007,247.69024238431334
Egypt,2007,15.774240940911003
South Africa,2007,1.153
Other Africa,2007,41.80431283733352
Total Africa,2007,58.73155377824452
Australia,2007,3.4755000000000003
China,2007,28.094
India,2007,13.363389999999999
Indonesia,2007,35.39404241435565
Japan,2007,182.6729091865164
Malaysia,2007,2.7134750000000003
South Korea,2007,22.59356387874137
Taiwan,2007,16.823862699000003
Thailand,2007,2.9948089999999996
Vietnam,2007,2.656
Other Asia Pacific,2007,63.82577980788999
Total Asia Pacific,2007,374.6073319865035
Canada,2008,9.778494623655913
Mexico,2008,52.876
US,2008,49.72323870967742
Total North America,2008,112.37773333333334
Argentina,2008,14.370000000000001
Brazil,2008,17.460723127180856
Other S. & Cent. America,2008,111.75830243215147
Total S. & Cent. America,2008,143.5890255593323
France,2008,5.348
Germany,2008,9.499675829133322
Italy,2008,31.459
Netherlands,2008,2.065
Poland,2008,2.726
Spain,2008,18.309
Turkey,2008,7.5185
Ukraine,2008,0.982
United Kingdom,2008,6.7087710343056175
Other Europe,2008,34.56163042274748
Total Europe,2008,119.17757728618643
Kazakhstan,2008,3.0808860975750334
Russian Federation,2008,16.095041855316726
Other CIS,2008,3.6734955555553253
Total CIS,2008,22.849423508447085
Iran,2008,67.39665546546682
Saudi Arabia,2008,103.49155208083624
United Arab Emirates,2008,0.003295972622478386
Other Middle East,2008,103.33165383561159
Total Middle East,2008,274.22315735453714
Egypt,2008,17.90779855214912
South Africa,2008,0.14300000000000002
Other Africa,2008,45.42496887044503
Total Africa,2008,63.47576742259415
Australia,2008,3.723
China,2008,18.809
India,2008,15.266354999999999
Indonesia,2008,40.28728786296898
Japan,2008,170.04617862021144
Malaysia,2008,2.504106
South Korea,2008,13.697239687960199
Taiwan,2008,15.038686694
Thailand,2008,1.013365
Vietnam,2008,1.569
Other Asia Pacific,2008,64.24489571022845
Total Asia Pacific,2008,346.19911457536904
Canada,2009,9.770967741935483
Mexico,2009,48.777
US,2009,41.86722043010752
Total North America,2009,100.415188172043
Argentina,2009,14.276
Brazil,2009,14.41922589495667
Other S. & Cent. America,2009,116.83246770487953
Total S. & Cent. America,2009,145.52769359983617
France,2009,4.724
Germany,2009,9.882357232490508
Italy,2009,26.02
Netherlands,2009,1.487
Poland,2009,2.723
Spain,2009,20.07482819964318
Turkey,2009,4.803526
Ukraine,2009,1.694
United Kingdom,2009,5.994552762729593
Other Europe,2009,30.93555054222496
Total Europe,2009,108.33881473708827
Kazakhstan,2009,0.884234163823419
Russian Federation,2009,16.048168818936535
Other CIS,2009,7.186766249999774
Total CIS,2009,24.11916923275973
Iran,2009,65.06631853854131
Saudi Arabia,2009,123.21808629513887
United Arab Emirates,2009,0.0032242723342939482
Other Middle East,2009,102.9206165344548
Total Middle East,2009,291.2082456404693
Egypt,2009,20.71679901548622
South Africa,2009,0.049
Other Africa,2009,47.88415848137093
Total Africa,2009,68.64995749685716
Australia,2009,3.2474000000000003
China,2009,12.124
India,2009,13.08314
Indonesia,2009,29.742325171288744
Japan,2009,104.45609978352154
Malaysia,2009,2.6706220000000003
South Korea,2009,18.175668900337033
Taiwan,2009,9.402803989
Thailand,2009,0.49330199999999996
Vietnam,2009,1.7850000000000001
Other Asia Pacific,2009,69.18131243519778
Total Asia Pacific,2009,264.36167427934504
Canada,2010,6.896774193548386
Mexico,2010,43.763212327579964
US,2010,39.850551612903224
Total North America,2010,90.51053813403158
Argentina,2010,16.663
Brazil,2010,15.718150774308919
Other S. & Cent. America,2010,112.52111146431116
Total S. & Cent. America,2010,144.9022622386201
France,2010,5.523
Germany,2010,8.577976593170419
Italy,2010,21.714000000000002
Netherlands,2010,1.2530000000000001
Poland,2010,2.892
Spain,2010,17.13645970533593
Turkey,2010,2.18
Ukraine,2010,0.8220000000000001
United Kingdom,2010,4.805436501432261
Other Europe,2010,27.61502129001552
Total Europe,2010,92.51889408995413
Kazakhstan,2010,0.6200039240190823
Russian Federation,2010,9.312085299990125
